C501,C502,C001,C101,C102,R001-0301
2025,P01,P27012,P112,P01,1
2025,P01,P27012,P165,P01,1
2025,P01,P27013,P112,P01,132
2025,P01,P27013,P165,P01,8
2025,P01,P27014,P112,P01,79
2025,P01,P27014,P165,P01,34
2025,P01,P27015,P165,P01,0
2025,P01,P27016,P165,P01,0
2025,P01,P28003,P112,P01,1027
2025,P01,P28003,P165,P01,17
2025,P01,P28004,P112,P01,9
2025,P01,P28004,P165,P01,1
2025,P01,P28009,P112,P01,784
2025,P01,P28009,P165,P01,13
2025,P01,P28014,P112,P01,27
2025,P01,P28014,P165,P01,1
2025,P01,P28021,P112,P01,109
2025,P01,P28021,P165,P01,15
2025,P01,P28022,P112,P01,699
2025,P01,P28022,P165,P01,14
2025,P01,P28024,P112,P01,46
2025,P01,P28024,P165,P01,2
2025,P01,P28025,P112,P01,189
2025,P01,P28025,P165,P01,9
2025,P01,P28027,P165,P01,13
2025,P01,P28028,P165,P01,0
2025,P01,P28032,P112,P01,1563
2025,P01,P28032,P165,P01,88
2025,P01,P28033,P112,P01,40
2025,P01,P28033,P165,P01,11
2025,P01,P28038,P112,P01,1132
2025,P01,P28038,P165,P01,18
2025,P01,P28041,P112,P01,1453
2025,P01,P28041,P165,P01,19
2025,P01,P29001,P112,P01,53
2025,P01,P29001,P165,P01,1
2025,P01,P29002,P112,P01,74
2025,P01,P29002,P165,P01,2
2025,P01,P29003,P165,P01,0
2025,P01,P29004,P165,P01,0
2025,P01,P29005,P165,P01,5
2025,P01,P29006,P165,P01,4
2025,P01,P29007,P165,P01,0
2025,P01,P29008,P165,P01,0
2025,P01,P29009,P112,P01,27
2025,P01,P29009,P165,P01,1
2025,P01,P29010,P112,P01,340
2025,P01,P29010,P165,P01,8
2025,P01,P29011,P165,P01,0
2025,P01,P29012,P165,P01,1
2025,P01,P29013,P112,P01,116
2025,P01,P29013,P165,P01,26
2025,P01,P29014,P165,P01,1
2025,P01,P29015,P165,P01,1
2025,P01,P29016,P112,P01,9
2025,P01,P29016,P165,P01,2
2025,P01,P29017,P112,P01,1
2025,P01,P29017,P165,P01,1
2025,P01,P29018,P112,P01,179
2025,P01,P29018,P165,P01,4
2025,P01,P29019,P165,P01,1
2025,P01,P29020,P165,P01,0
2025,P01,P29021,P165,P01,0
2025,P01,P29022,P112,P01,30
2025,P01,P29022,P165,P01,1
2025,P01,P29023,P112,P01,122
2025,P01,P29023,P165,P01,3
2025,P01,P29024,P112,P01,132
2025,P01,P29024,P165,P01,3
2025,P01,P29025,P112,P01,4
2025,P01,P29025,P165,P01,9
2025,P01,P29026,P112,P01,112
2025,P01,P29026,P165,P01,3
2025,P01,P29027,P112,P01,1
2025,P01,P29027,P165,P01,1
2025,P01,P29028,P112,P01,117
2025,P01,P29028,P165,P01,3
2025,P01,P29029,P112,P01,62
2025,P01,P29029,P165,P01,1
2025,P01,P29030,P165,P01,1
2025,P01,P29031,P165,P01,2
2025,P01,P29032,P112,P01,63
2025,P01,P29032,P165,P01,1
2025,P01,P29033,P112,P01,463
2025,P01,P29033,P165,P01,11
2025,P01,P29034,P165,P01,3
2025,P01,P29035,P112,P01,29
2025,P01,P29035,P165,P01,1
2025,P01,P29036,P112,P01,104
2025,P01,P29036,P165,P01,2
2025,P01,P29037,P165,P01,1
2025,P01,P29038,P165,P01,1
2025,P01,P29039,P165,P01,2
2025,P01,P29040,P165,P01,1
2025,P01,P29041,P112,P01,38
2025,P01,P29041,P165,P01,4
2025,P01,P29042,P112,P01,1
2025,P01,P29042,P165,P01,2
2025,P01,P29043,P165,P01,3
2025,P01,P29044,P112,P01,212
2025,P01,P29044,P165,P01,5
2025,P01,P29045,P165,P01,0
2025,P01,P29046,P165,P01,0
2025,P01,P29047,P165,P01,0
2025,P01,P29048,P112,P01,88
2025,P01,P29048,P165,P01,2
2025,P01,P29049,P112,P01,27
2025,P01,P29049,P165,P01,1
2025,P01,P29050,P112,P01,54
2025,P01,P29050,P165,P01,1
2025,P01,P29051,P112,P01,19
2025,P01,P29051,P165,P01,0
2025,P01,P29052,P112,P01,30
2025,P01,P29052,P165,P01,1
2025,P01,P29053,P112,P01,36
2025,P01,P29053,P165,P01,1
2025,P01,P29054,P112,P01,26
2025,P01,P29054,P165,P01,1
2025,P01,P29055,P112,P01,14
2025,P01,P29055,P165,P01,0
2025,P01,P29056,P112,P01,37
2025,P01,P29056,P165,P01,1
2025,P01,P29057,P112,P01,21
2025,P01,P29057,P165,P01,1
2025,P01,P29058,P112,P01,44
2025,P01,P29058,P165,P01,1
2025,P01,P29059,P112,P01,36
2025,P01,P29059,P165,P01,1
2025,P01,P29060,P112,P01,25
2025,P01,P29060,P165,P01,1
2025,P01,P30001,P165,P01,1
2025,P01,P30003,P112,P01,37
2025,P01,P30003,P165,P01,5
2025,P01,P30005,P165,P01,0
2025,P01,P30006,P112,P01,5
2025,P01,P30006,P165,P01,3
2025,P01,P30008,P112,P01,2
2025,P01,P30008,P165,P01,1
2025,P01,P30011,P112,P01,87
2025,P01,P30011,P165,P01,11
2025,P01,P30012,P165,P01,0
2025,P01,P30013,P112,P01,61
2025,P01,P30013,P165,P01,7
2025,P01,P30014,P112,P01,30
2025,P01,P30014,P165,P01,7
2025,P01,P30015,P112,P01,71
2025,P01,P30015,P165,P01,6
2025,P01,P30018,P112,P01,0
2025,P01,P30018,P165,P01,0
2025,P01,P30019,P112,P01,2
2025,P01,P30019,P165,P01,1
2025,P01,P30020,P112,P01,3
2025,P01,P30020,P165,P01,1
2025,P01,P30022,P112,P01,5
2025,P01,P30022,P165,P01,3
2025,P01,P30025,P165,P01,1
2025,P01,P30026,P165,P01,2
2025,P01,P30028,P112,P01,220
2025,P01,P30028,P165,P01,29
2025,P01,P30030,P112,P01,10
2025,P01,P30030,P165,P01,5
2025,P01,P30031,P165,P01,0
2025,P01,P30032,P112,P01,23
2025,P01,P30032,P165,P01,2
2025,P01,P30033,P112,P01,19
2025,P01,P30033,P165,P01,2
2025,P01,P30034,P165,P01,2
2025,P01,P30035,P165,P01,1
2025,P01,P30036,P165,P01,1
2025,P01,P30037,P112,P01,6
2025,P01,P30037,P165,P01,1
2025,P01,P30038,P165,P01,8
2025,P01,P30039,P112,P01,183
2025,P01,P30039,P165,P01,43
2025,P01,P30040,P112,P01,29
2025,P01,P30040,P165,P01,9
2025,P01,P30041,P112,P01,1
2025,P01,P30041,P165,P01,0
2025,P01,P30044,P112,P01,132
2025,P01,P30044,P165,P01,31
2025,P01,P30045,P165,P01,3
2025,P01,P30048,P112,P01,214
2025,P01,P30048,P165,P01,81
2025,P01,P30049,P165,P01,0
2025,P01,P30050,P112,P01,13
2025,P01,P30050,P165,P01,1
2025,P01,P30051,P112,P01,18
2025,P01,P30051,P165,P01,2
2025,P01,P30052,P165,P01,0
2025,P01,P30053,P165,P01,0
2025,P01,P30054,P165,P01,1
2025,P01,P30055,P112,P01,1
2025,P01,P30055,P165,P01,1
2025,P01,P30056,P112,P01,0
2025,P01,P30056,P165,P01,1
2025,P01,P30059,P112,P01,20
2025,P01,P30059,P165,P01,10
2025,P01,P30060,P112,P01,15
2025,P01,P30060,P165,P01,5
2025,P01,P30061,P112,P01,18
2025,P01,P30061,P165,P01,2
2025,P01,P30063,P112,P01,51
2025,P01,P30063,P165,P01,11
2025,P01,P30064,P112,P01,3
2025,P01,P30064,P165,P01,0
2025,P01,P30065,P165,P01,8
2025,P01,P30066,P112,P01,21
2025,P01,P30066,P165,P01,2
2025,P01,P30067,P112,P01,15
2025,P01,P30067,P165,P01,1
2025,P01,P30068,P112,P01,43
2025,P01,P30068,P165,P01,10
2025,P01,P30069,P112,P01,445
2025,P01,P30069,P165,P01,0
2025,P01,P30070,P165,P01,0
2025,P01,P30073,P112,P01,19
2025,P01,P30073,P165,P01,2
2025,P01,P30074,P112,P01,2
2025,P01,P30074,P165,P01,1
2025,P01,P30075,P112,P01,65
2025,P01,P30075,P165,P01,5
2025,P01,P30076,P112,P01,11
2025,P01,P30076,P165,P01,2
2025,P01,P30077,P165,P01,0
2025,P01,P30078,P165,P01,1
2025,P01,P30079,P165,P01,0
2025,P01,P30081,P112,P01,6
2025,P01,P30081,P165,P01,3
2025,P01,P30082,P112,P01,9
2025,P01,P30082,P165,P01,2
2025,P01,P30084,P165,P01,0
2025,P01,P30085,P112,P01,51
2025,P01,P30085,P165,P01,16
2025,P01,P30087,P165,P01,44
2025,P01,P30089,P112,P01,35
2025,P01,P30089,P165,P01,17
2025,P01,P30090,P112,P01,43
2025,P01,P30090,P165,P01,3
2025,P01,P30091,P165,P01,0
2025,P01,P30092,P165,P01,4
2025,P01,P30093,P165,P01,1
2025,P01,P30094,P165,P01,0
2025,P01,P30096,P165,P01,0
2025,P01,P30097,P112,P01,40
2025,P01,P30097,P165,P01,4
2025,P01,P30098,P112,P01,1
2025,P01,P30098,P165,P01,0
2025,P01,P30099,P112,P01,4
2025,P01,P30099,P165,P01,2
2025,P01,P30100,P112,P01,94
2025,P01,P30100,P165,P01,7
2025,P01,P30101,P112,P01,9
2025,P01,P30101,P165,P01,4
2025,P01,P30102,P112,P01,103
2025,P01,P30102,P165,P01,8
2025,P01,P30103,P112,P01,10
2025,P01,P30103,P165,P01,1
2025,P01,P30104,P165,P01,0
2025,P01,P30105,P112,P01,904
2025,P01,P30105,P165,P01,97
2025,P01,P30106,P165,P01,0
2025,P01,P30107,P165,P01,0
2025,P01,P30108,P112,P01,130
2025,P01,P30108,P165,P01,65
2025,P01,P30109,P112,P01,167
2025,P01,P30109,P165,P01,8
2025,P01,P30110,P112,P01,3
2025,P01,P30110,P165,P01,1
2025,P01,P30111,P112,P01,4
2025,P01,P30111,P165,P01,0
2025,P01,P30113,P112,P01,3
2025,P01,P30113,P165,P01,1
2025,P01,P30114,P112,P01,26
2025,P01,P30114,P165,P01,1
2025,P01,P30115,P112,P01,9
2025,P01,P30115,P165,P01,4
2025,P01,P30116,P165,P01,0
2025,P01,P30117,P165,P01,0
2025,P01,P30118,P112,P01,28
2025,P01,P30118,P165,P01,14
2025,P01,P30119,P165,P01,0
2025,P01,P30120,P112,P01,9
2025,P01,P30120,P165,P01,5
2025,P01,P30121,P112,P01,27
2025,P01,P30121,P165,P01,3
2025,P01,P30122,P165,P01,0
2025,P01,P30123,P112,P01,380
2025,P01,P30123,P165,P01,7
2025,P01,P30124,P112,P01,124
2025,P01,P30124,P165,P01,11
2025,P01,P30126,P112,P01,131
2025,P01,P30126,P165,P01,10
2025,P01,P30128,P165,P01,3
2025,P01,P30129,P112,P01,1
2025,P01,P30129,P165,P01,1
2025,P01,P30130,P165,P01,0
2025,P01,P30131,P112,P01,100
2025,P01,P30131,P165,P01,33
2025,P01,P30132,P165,P01,1
2025,P01,P30133,P112,P01,220
2025,P01,P30133,P165,P01,4
2025,P01,P30135,P112,P01,6
2025,P01,P30135,P165,P01,3
2025,P01,P30136,P165,P01,1
2025,P01,P30137,P112,P01,3
2025,P01,P30137,P165,P01,1
2025,P01,P30138,P112,P01,10
2025,P01,P30138,P165,P01,5
2025,P01,P30139,P112,P01,13
2025,P01,P30139,P165,P01,1
2025,P01,P30140,P112,P01,1
2025,P01,P30140,P165,P01,0
2025,P01,P30141,P112,P01,75
2025,P01,P30141,P165,P01,7
2025,P01,P30142,P165,P01,1
2025,P01,P30143,P112,P01,26
2025,P01,P30143,P165,P01,3
2025,P01,P30144,P165,P01,1
2025,P01,P30145,P165,P01,0
2025,P01,P30146,P112,P01,1
2025,P01,P30146,P165,P01,0
2025,P01,P30147,P165,P01,0
2025,P01,P30148,P112,P01,110
2025,P01,P30148,P165,P01,8
2025,P01,P30149,P165,P01,1
2025,P01,P30150,P112,P01,27
2025,P01,P30150,P165,P01,3
2025,P01,P30151,P112,P01,50
2025,P01,P30151,P165,P01,5
2025,P01,P30152,P112,P01,44
2025,P01,P30152,P165,P01,1
2025,P01,P30153,P165,P01,0
2025,P01,P30154,P112,P01,27
2025,P01,P30154,P165,P01,3
2025,P01,P30155,P112,P01,5
2025,P01,P30155,P165,P01,8
2025,P01,P30156,P165,P01,1
2025,P01,P30158,P112,P01,107
2025,P01,P30158,P165,P01,2
2025,P01,P30159,P165,P01,0
2025,P01,P30160,P165,P01,13
2025,P01,P30161,P112,P01,2
2025,P01,P30161,P165,P01,3
2025,P01,P30163,P112,P01,13
2025,P01,P30163,P165,P01,1
2025,P01,P30164,P165,P01,2
2025,P01,P30167,P165,P01,1
2025,P01,P30168,P165,P01,0
2025,P01,P30169,P165,P01,0
2025,P01,P30170,P112,P01,9
2025,P01,P30170,P165,P01,2
2025,P01,P30171,P165,P01,0
2025,P01,P30172,P165,P01,0
2025,P01,P30173,P165,P01,0
2025,P01,P30174,P165,P01,3
2025,P01,P30175,P112,P01,49
2025,P01,P30175,P165,P01,16
2025,P01,P30176,P165,P01,0
2025,P01,P30177,P165,P01,1
2025,P01,P30178,P165,P01,1
2025,P01,P30180,P112,P01,9
2025,P01,P30180,P165,P01,2
2025,P01,P30181,P112,P01,148
2025,P01,P30181,P165,P01,11
2025,P01,P30182,P165,P01,2
2025,P01,P30183,P112,P01,58
2025,P01,P30183,P165,P01,4
2025,P01,P30184,P112,P01,2
2025,P01,P30184,P165,P01,1
2025,P01,P30185,P112,P01,1
2025,P01,P30185,P165,P01,1
2025,P01,P30187,P165,P01,1
2025,P01,P30189,P112,P01,145
2025,P01,P30189,P165,P01,47
2025,P01,P30190,P165,P01,0
2025,P01,P30192,P112,P01,51
2025,P01,P30192,P165,P01,3
2025,P01,P30193,P112,P01,923
2025,P01,P30193,P165,P01,121
2025,P01,P30194,P165,P01,0
2025,P01,P30195,P165,P01,0
2025,P01,P30196,P165,P01,0
2025,P01,P30198,P112,P01,6
2025,P01,P30198,P165,P01,1
2025,P01,P30199,P112,P01,11
2025,P01,P30199,P165,P01,5
2025,P01,P30201,P165,P01,0
2025,P01,P30202,P112,P01,12
2025,P01,P30202,P165,P01,3
2025,P01,P30203,P112,P01,11
2025,P01,P30203,P165,P01,1
2025,P01,P30204,P112,P01,10
2025,P01,P30204,P165,P01,1
2025,P01,P30205,P165,P01,0
2025,P01,P30206,P112,P01,17
2025,P01,P30206,P165,P01,4
2025,P01,P30207,P165,P01,2
2025,P01,P30208,P165,P01,1
2025,P01,P30209,P165,P01,0
2025,P01,P30210,P112,P01,28
2025,P01,P30210,P165,P01,14
2025,P01,P30211,P112,P01,29
2025,P01,P30211,P165,P01,2
2025,P01,P30212,P165,P01,0
2025,P01,P31003,P112,P01,12
2025,P01,P31003,P165,P01,2
2025,P01,P31004,P112,P01,6
2025,P01,P31004,P165,P01,0
2025,P01,P31005,P112,P01,3
2025,P01,P31005,P165,P01,0
2025,P01,P31006,P112,P01,12
2025,P01,P31006,P165,P01,1
2025,P01,P31007,P112,P01,7
2025,P01,P31007,P165,P01,0
2025,P01,P31008,P112,P01,13
2025,P01,P31008,P165,P01,0
2025,P01,P31009,P112,P01,4
2025,P01,P31009,P165,P01,0
2025,P01,P31010,P112,P01,3
2025,P01,P31010,P165,P01,0
2025,P01,P31012,P112,P01,4
2025,P01,P31012,P165,P01,0
2025,P01,P31013,P112,P01,22
2025,P01,P31013,P165,P01,2
2025,P01,P31014,P112,P01,1
2025,P01,P31014,P165,P01,0
2025,P01,P31016,P112,P01,3
2025,P01,P31016,P165,P01,0
2025,P01,P31017,P112,P01,15
2025,P01,P31017,P165,P01,1
2025,P01,P31018,P112,P01,3
2025,P01,P31018,P165,P01,0
2025,P01,P31019,P112,P01,33
2025,P01,P31019,P165,P01,3
2025,P01,P31020,P112,P01,6
2025,P01,P31020,P165,P01,1
2025,P01,P31021,P112,P01,8
2025,P01,P31021,P165,P01,1
2025,P01,P31022,P112,P01,4
2025,P01,P31022,P165,P01,0
2025,P01,P31024,P112,P01,3
2025,P01,P31024,P165,P01,0
2025,P01,P31025,P112,P01,6
2025,P01,P31025,P165,P01,1
2025,P01,P31026,P112,P01,5
2025,P01,P31026,P165,P01,0
2025,P01,P31027,P112,P01,8
2025,P01,P31027,P165,P01,0
2025,P01,P31028,P112,P01,3
2025,P01,P31028,P165,P01,0
2025,P01,P31029,P112,P01,6
2025,P01,P31029,P165,P01,0
2025,P01,P31030,P112,P01,3
2025,P01,P31030,P165,P01,0
2025,P01,P31031,P112,P01,4
2025,P01,P31031,P165,P01,0
2025,P01,P31032,P112,P01,54
2025,P01,P31032,P165,P01,2
2025,P01,P31033,P112,P01,21
2025,P01,P31033,P165,P01,3
2025,P01,P31039,P112,P01,4
2025,P01,P31039,P165,P01,0
2025,P01,P31041,P112,P01,188
2025,P01,P31041,P165,P01,19
2025,P01,P31043,P112,P01,3
2025,P01,P31043,P165,P01,0
2025,P01,P31045,P112,P01,3
2025,P01,P31045,P165,P01,0
2025,P01,P31046,P112,P01,3
2025,P01,P31046,P165,P01,0
2025,P01,P31047,P112,P01,6
2025,P01,P31047,P165,P01,1
2025,P01,P31048,P112,P01,23
2025,P01,P31048,P165,P01,3
2025,P01,P31049,P112,P01,4
2025,P01,P31049,P165,P01,1
2025,P01,P31050,P112,P01,1317
2025,P01,P31050,P165,P01,136
2025,P01,P31051,P112,P01,3
2025,P01,P31051,P165,P01,0
2025,P01,P31052,P112,P01,38
2025,P01,P31052,P165,P01,1
2025,P01,P31053,P112,P01,13
2025,P01,P31053,P165,P01,2
2025,P01,P31054,P112,P01,4
2025,P01,P31054,P165,P01,0
2025,P01,P31055,P112,P01,7
2025,P01,P31055,P165,P01,1
2025,P01,P31056,P112,P01,33
2025,P01,P31056,P165,P01,4
2025,P01,P31057,P112,P01,25
2025,P01,P31057,P165,P01,1
2025,P01,P31058,P112,P01,25
2025,P01,P31058,P165,P01,3
2025,P01,P31060,P112,P01,1
2025,P01,P31060,P165,P01,0
2025,P01,P31061,P112,P01,13
2025,P01,P31061,P165,P01,0
2025,P01,P31062,P112,P01,5
2025,P01,P31062,P165,P01,1
2025,P01,P31064,P112,P01,2
2025,P01,P31064,P165,P01,0
2025,P01,P31065,P112,P01,7
2025,P01,P31065,P165,P01,0
2025,P01,P31066,P112,P01,4
2025,P01,P31066,P165,P01,1
2025,P01,P31068,P112,P01,3
2025,P01,P31068,P165,P01,0
2025,P01,P31070,P112,P01,13
2025,P01,P31070,P165,P01,0
2025,P01,P31071,P112,P01,3
2025,P01,P31071,P165,P01,0
2025,P01,P31072,P112,P01,2
2025,P01,P31072,P165,P01,0
2025,P01,P31073,P112,P01,6
2025,P01,P31073,P165,P01,1
2025,P01,P31075,P112,P01,7
2025,P01,P31075,P165,P01,1
2025,P01,P31077,P112,P01,3
2025,P01,P31077,P165,P01,0
2025,P01,P31078,P112,P01,4
2025,P01,P31078,P165,P01,0
2025,P01,P31079,P112,P01,44
2025,P01,P31079,P165,P01,6
2025,P01,P31080,P112,P01,11
2025,P01,P31080,P165,P01,1
2025,P01,P31081,P112,P01,3
2025,P01,P31081,P165,P01,0
2025,P01,P31082,P112,P01,3
2025,P01,P31082,P165,P01,0
2025,P01,P31083,P112,P01,2
2025,P01,P31083,P165,P01,0
2025,P01,P31084,P112,P01,7
2025,P01,P31084,P165,P01,0
2025,P01,P31085,P112,P01,14
2025,P01,P31085,P165,P01,1
2025,P01,P31086,P112,P01,2
2025,P01,P31086,P165,P01,0
2025,P01,P31088,P112,P01,3
2025,P01,P31088,P165,P01,0
2025,P01,P31089,P112,P01,40
2025,P01,P31089,P165,P01,5
2025,P01,P31091,P112,P01,11
2025,P01,P31091,P165,P01,1
2025,P01,P31092,P112,P01,7
2025,P01,P31092,P165,P01,1
2025,P01,P31093,P112,P01,18
2025,P01,P31093,P165,P01,0
2025,P01,P31094,P112,P01,5
2025,P01,P31094,P165,P01,1
2025,P01,P31095,P112,P01,7
2025,P01,P31095,P165,P01,1
2025,P01,P31096,P112,P01,262
2025,P01,P31096,P165,P01,9
2025,P01,P31097,P112,P01,4
2025,P01,P31097,P165,P01,0
2025,P01,P31098,P112,P01,15
2025,P01,P31098,P165,P01,2
2025,P01,P31099,P112,P01,4
2025,P01,P31099,P165,P01,0
2025,P01,P31102,P112,P01,72
2025,P01,P31102,P165,P01,7
2025,P01,P31104,P112,P01,14
2025,P01,P31104,P165,P01,1
2025,P01,P31105,P112,P01,4
2025,P01,P31105,P165,P01,0
2025,P01,P31106,P112,P01,3
2025,P01,P31106,P165,P01,0
2025,P01,P32002,P165,P01,0
2025,P01,P32006,P112,P01,7
2025,P01,P32006,P165,P01,0
2025,P01,P32008,P112,P01,11
2025,P01,P32008,P165,P01,1
2025,P01,P32010,P165,P01,3
2025,P01,P32012,P112,P01,7
2025,P01,P32012,P165,P01,0
2025,P01,P32014,P112,P01,40
2025,P01,P32014,P165,P01,2
2025,P01,P32015,P112,P01,6
2025,P01,P32015,P165,P01,0
2025,P01,P32016,P112,P01,20
2025,P01,P32016,P165,P01,1
2025,P01,P32017,P165,P01,46
2025,P01,P32018,P165,P01,0
2025,P01,P32019,P165,P01,2
2025,P01,P32020,P112,P01,211
2025,P01,P32020,P165,P01,10
2025,P01,P32022,P112,P01,39
2025,P01,P32022,P165,P01,2
2025,P01,P32025,P112,P01,11
2025,P01,P32025,P165,P01,1
2025,P01,P32027,P112,P01,9
2025,P01,P32027,P165,P01,0
2025,P01,P32029,P112,P01,59
2025,P01,P32029,P165,P01,3
2025,P01,P32032,P165,P01,3
2025,P01,P32034,P165,P01,0
2025,P01,P32036,P112,P01,37
2025,P01,P32036,P165,P01,3
2025,P01,P32039,P112,P01,128
2025,P01,P32039,P165,P01,6
2025,P01,P32040,P112,P01,43
2025,P01,P32040,P165,P01,2
2025,P01,P32041,P112,P01,4
2025,P01,P32041,P165,P01,0
2025,P01,P32042,P112,P01,160
2025,P01,P32042,P165,P01,8
2025,P01,P32043,P112,P01,5
2025,P01,P32043,P165,P01,0
2025,P01,P32044,P165,P01,1
2025,P01,P32046,P112,P01,23
2025,P01,P32046,P165,P01,1
2025,P01,P32050,P165,P01,2
2025,P01,P32051,P112,P01,29
2025,P01,P32051,P165,P01,2
2025,P01,P32052,P112,P01,34
2025,P01,P32052,P165,P01,2
2025,P01,P32056,P165,P01,32
2025,P01,P32057,P165,P01,4
2025,P01,P32058,P165,P01,0
2025,P01,XXX,P112,P01,43
2025,P01,XXX,P165,P01,1
