C601,C602,C003,C006,C101,C102,C103,R001-0501
2024,P12,P020050084,NA,P108,P01,P02,2
2024,P12,P020050084,NA,P201,P01,P02,55
2024,P12,P020050084,NA,P201,P02,P02,4
2024,P12,P020050088,NA,P101,P01,P02,9
2024,P12,P020050088,NA,P101,P02,P02,5
2024,P12,P020050088,NA,P108,P01,P02,1500
2024,P12,P020050088,NA,P108,P02,P02,43
2024,P12,P020050088,NA,P201,P01,P02,1120
2024,P12,P020050088,NA,P201,P02,P02,106
2024,P12,P020050089,NA,P101,P01,P02,15
2024,P12,P020050089,NA,P101,P02,P02,22
2024,P12,P020050089,NA,P108,P01,P02,790
2024,P12,P020050089,NA,P108,P02,P02,34
2024,P12,P020050089,NA,P201,P01,P02,1231
2024,P12,P020050089,NA,P201,P02,P02,228
2024,P12,P020050194,NA,P101,P01,P02,2
2024,P12,P020050194,NA,P108,P01,P02,83
2024,P12,P020050194,NA,P108,P02,P02,2
2024,P12,P020050194,NA,P201,P01,P02,201
2024,P12,P020050194,NA,P201,P02,P02,8
2024,P12,P020050218,NA,P108,P01,P02,72
2024,P12,P020050218,NA,P201,P01,P02,42
2024,P12,P020050218,NA,P201,P02,P02,4
2024,P12,P020050230,NA,P108,P01,P02,73
2024,P12,P020050230,NA,P108,P02,P02,5
2024,P12,P020050230,NA,P201,P01,P02,107
2024,P12,P020050230,NA,P201,P02,P02,4
2024,P12,P260550001,NA,P101,P01,P02,388
2024,P12,P260550001,NA,P101,P02,P02,734
2024,P12,P260550001,NA,P108,P01,P02,6781
2024,P12,P260550001,NA,P108,P02,P02,622
2024,P12,P260550001,NA,P201,P01,P02,12057
2024,P12,P260550001,NA,P201,P02,P02,3472
2024,P12,P260550011,NA,P101,P01,P02,1
2024,P12,P260550011,NA,P101,P02,P02,2
2024,P12,P260550011,NA,P108,P01,P02,541
2024,P12,P260550011,NA,P108,P02,P02,50
2024,P12,P260550011,NA,P201,P01,P02,272
2024,P12,P260550011,NA,P201,P02,P02,51
2024,P12,P260550014,NA,P101,P01,P02,1
2024,P12,P260550014,NA,P108,P01,P02,176
2024,P12,P260550014,NA,P108,P02,P02,2
2024,P12,P260550014,NA,P201,P01,P02,183
2024,P12,P260550014,NA,P201,P02,P02,9
2024,P12,P260550016,NA,P101,P01,P02,5
2024,P12,P260550016,NA,P101,P02,P02,1
2024,P12,P260550016,NA,P108,P01,P02,107
2024,P12,P260550016,NA,P108,P02,P02,4
2024,P12,P260550016,NA,P201,P01,P02,32
2024,P12,P260550016,NA,P201,P02,P02,1
2024,P12,P260550017,NA,P101,P01,P02,27
2024,P12,P260550017,NA,P101,P02,P02,16
2024,P12,P260550017,NA,P108,P01,P02,1001
2024,P12,P260550017,NA,P108,P02,P02,42
2024,P12,P260550017,NA,P201,P01,P02,1211
2024,P12,P260550017,NA,P201,P02,P02,144
2024,P12,P260550023,NA,P101,P01,P02,1
2024,P12,P260550023,NA,P201,P01,P02,6
2024,P12,P260550089,NA,P101,P01,P02,1
2024,P12,P260550089,NA,P108,P01,P02,64
2024,P12,P260550089,NA,P108,P02,P02,3
2024,P12,P260550089,NA,P201,P01,P02,65
2024,P12,P260550089,NA,P201,P02,P02,7
2024,P12,P260700001,NA,P101,P01,P02,18
2024,P12,P260700001,NA,P101,P02,P02,44
2024,P12,P260700001,NA,P108,P01,P02,1467
2024,P12,P260700001,NA,P108,P02,P02,82
2024,P12,P260700001,NA,P201,P01,P02,1295
2024,P12,P260700001,NA,P201,P02,P02,290
2024,P12,P260700019,NA,P108,P01,P02,101
2024,P12,P260700019,NA,P108,P02,P02,3
2024,P12,P260700019,NA,P201,P01,P02,17
2024,P12,P260700019,NA,P201,P02,P02,2
2024,P12,P020041060,NA,P101,P01,P02,1
2024,P12,P020041060,NA,P101,P02,P02,6
2024,P12,P020041060,NA,P108,P01,P02,11
2024,P12,P020041060,NA,P201,P01,P02,24
2024,P12,P020041060,NA,P201,P02,P02,18
2024,P10,P301240043,NA,P115,P02,P02,1
2024,P10,P280220001,NA,P115,P02,P02,1
2024,P10,P141010001,NA,P115,P02,P02,1
2024,P10,P030030001,NA,P115,P02,P02,1
2024,P10,P020040001,NA,P115,P02,P02,46
2024,P10,P020030001,NA,P115,P02,P02,1
2024,P10,P020021174,NA,P115,P02,P02,1
2024,P10,P020020260,NA,P115,P02,P02,1
2024,P10,P020020001,NA,P115,P02,P02,38
2024,P10,P020013173,NA,P115,P02,P02,2
2024,P10,P020010857,NA,P115,P02,P02,1
2024,P10,P020010001,NA,P115,P02,P02,17
2024,P10,XXX,NA,P115,P02,P02,37
2024,P11,P301240043,NA,P115,P02,P02,1
2024,P11,P280220001,NA,P115,P02,P02,1
2024,P11,P141010001,NA,P115,P02,P02,1
2024,P11,P030030001,NA,P115,P02,P02,1
2024,P11,P020040001,NA,P115,P02,P02,44
2024,P11,P020021174,NA,P115,P02,P02,1
2024,P11,P020020260,NA,P115,P02,P02,1
2024,P11,P020020001,NA,P115,P02,P02,36
2024,P11,P020013173,NA,P115,P02,P02,2
2024,P11,P020010857,NA,P115,P02,P02,1
2024,P11,P020010001,NA,P115,P02,P02,14
2024,P11,XXX,NA,P115,P02,P02,43
2024,P12,P301240043,NA,P115,P02,P02,1
2024,P12,P280220001,NA,P115,P02,P02,1
2024,P12,P141010001,NA,P115,P02,P02,1
2024,P12,P030030001,NA,P115,P02,P02,1
2024,P12,P020040001,NA,P115,P02,P02,44
2024,P12,P020021174,NA,P115,P02,P02,1
2024,P12,P020020260,NA,P115,P02,P02,1
2024,P12,P020020001,NA,P115,P02,P02,36
2024,P12,P020013173,NA,P115,P02,P02,2
2024,P12,P020010857,NA,P115,P02,P02,1
2024,P12,P020010001,NA,P115,P02,P02,14
2024,P12,XXX,NA,P115,P02,P02,45
