C601,C602,C003 No llenar,C006,C101,C102,C103,R001-0501
2024,P12,NA,899,P109,P02,P02,193
2024,P12,NA,938,P109,P02,P02,6
2024,P12,NA,951,P109,P02,P02,1
2024,P12,NA,981,P109,P02,P02,1
2024,P12,NA,991,P109,P02,P02,3
2024,P12,NA,993,P109,P02,P02,20
2024,P12,NA,998,P109,P02,P02,173
2024,P12,NA,999,P109,P02,P02,79
2024,P12,NA,55,P109,P02,P03,"18,774"
2024,P12,NA,228,P109,P02,P03,993
2024,P12,NA,656,P109,P02,P03,882
2024,P12,NA,744,P109,P02,P03,"1,434"
2024,P12,NA,33,P110,P02,P02,"1,953"
2024,P12,NA,55,P110,P02,P02,"648,297"
2024,P12,NA,81,P110,P02,P02,31
2024,P12,NA,899,P110,P02,P02,"3,491"
2024,P12,NA,33,P205,P01,P01,"840,488"
2024,P12,NA,55,P205,P01,P01,"6,681,246"
2024,P12,NA,81,P205,P01,P01,"639,815"
2024,P12,NA,222,P205,P01,P01,"467,201"
2024,P12,NA,223,P205,P01,P01,"8,795"
2024,P12,NA,224,P205,P01,P01,134
2024,P12,NA,225,P205,P01,P01,"12,804"
2024,P12,NA,226,P205,P01,P01,"7,995"
2024,P12,NA,227,P205,P01,P01,"14,473"
2024,P12,NA,228,P205,P01,P01,"129,694"
2024,P12,NA,229,P205,P01,P01,"178,274"
2024,P12,NA,231,P205,P01,P01,"45,328"
2024,P12,NA,232,P205,P01,P01,"78,570"
2024,P12,NA,233,P205,P01,P01,7
2024,P12,NA,235,P205,P01,P01,536
2024,P12,NA,236,P205,P01,P01,1
2024,P12,NA,237,P205,P01,P01,522
2024,P12,NA,238,P205,P01,P01,"62,274"
2024,P12,NA,241,P205,P01,P01,"78,651"
2024,P12,NA,243,P205,P01,P01,"10,181"
2024,P12,NA,244,P205,P01,P01,"32,428"
2024,P12,NA,245,P205,P01,P01,"5,990"
2024,P12,NA,246,P205,P01,P01,"66,661"
2024,P12,NA,247,P205,P01,P01,"16,250"
2024,P12,NA,248,P205,P01,P01,"37,077"
2024,P12,NA,249,P205,P01,P01,"21,902"
2024,P12,NA,271,P205,P01,P01,"115,421"
2024,P12,NA,272,P205,P01,P01,"73,884"
2024,P12,NA,273,P205,P01,P01,"6,762"
2024,P12,NA,274,P205,P01,P01,"23,393"
2024,P12,NA,275,P205,P01,P01,5
2024,P12,NA,276,P205,P01,P01,"2,244"
2024,P12,NA,278,P205,P01,P01,"3,884"
2024,P12,NA,279,P205,P01,P01,"1,687"
2024,P12,NA,281,P205,P01,P01,"7,279"
2024,P12,NA,282,P205,P01,P01,"42,556"
2024,P12,NA,283,P205,P01,P01,2
2024,P12,NA,284,P205,P01,P01,"2,780"
2024,P12,NA,285,P205,P01,P01,"8,494"
2024,P12,NA,287,P205,P01,P01,"19,898"
2024,P12,NA,288,P205,P01,P01,"21,772"
2024,P12,NA,294,P205,P01,P01,"64,744"
2024,P12,NA,296,P205,P01,P01,"11,811"
2024,P12,NA,297,P205,P01,P01,"2,362"
2024,P12,NA,311,P205,P01,P01,"63,703"
2024,P12,NA,312,P205,P01,P01,"44,473"
2024,P12,NA,313,P205,P01,P01,"12,988"
2024,P12,NA,314,P205,P01,P01,"24,024"
2024,P12,NA,315,P205,P01,P01,"10,905"
2024,P12,NA,317,P205,P01,P01,182
2024,P12,NA,319,P205,P01,P01,534
2024,P12,NA,322,P205,P01,P01,"79,592"
2024,P12,NA,323,P205,P01,P01,"6,604"
2024,P12,NA,324,P205,P01,P01,"3,873"
2024,P12,NA,325,P205,P01,P01,"1,813"
2024,P12,NA,327,P205,P01,P01,591
2024,P12,NA,341,P205,P01,P01,"22,897"
2024,P12,NA,342,P205,P01,P01,301
2024,P12,NA,343,P205,P01,P01,1
2024,P12,NA,344,P205,P01,P01,1
2024,P12,NA,347,P205,P01,P01,137
2024,P12,NA,348,P205,P01,P01,"14,910"
2024,P12,NA,351,P205,P01,P01,"27,053"
2024,P12,NA,352,P205,P01,P01,"26,460"
2024,P12,NA,353,P205,P01,P01,"9,904"
2024,P12,NA,354,P205,P01,P01,"8,670"
2024,P12,NA,358,P205,P01,P01,210
2024,P12,NA,373,P205,P01,P01,"1,926"
2024,P12,NA,374,P205,P01,P01,"8,010"
2024,P12,NA,375,P205,P01,P01,"2,853"
2024,P12,NA,376,P205,P01,P01,79
2024,P12,NA,378,P205,P01,P01,"7,629"
2024,P12,NA,384,P205,P01,P01,"4,400"
2024,P12,NA,386,P205,P01,P01,346
2024,P12,NA,389,P205,P01,P01,163
2024,P12,NA,391,P205,P01,P01,"1,289"
2024,P12,NA,392,P205,P01,P01,"15,220"
2024,P12,NA,393,P205,P01,P01,"11,111"
2024,P12,NA,395,P205,P01,P01,"2,673"
2024,P12,NA,411,P205,P01,P01,"41,233"
2024,P12,NA,412,P205,P01,P01,"25,620"
2024,P12,NA,413,P205,P01,P01,"13,967"
2024,P12,NA,414,P205,P01,P01,"14,688"
2024,P12,NA,415,P205,P01,P01,"27,685"
2024,P12,NA,417,P205,P01,P01,"13,496"
2024,P12,NA,418,P205,P01,P01,"43,552"
2024,P12,NA,419,P205,P01,P01,"15,374"
2024,P12,NA,421,P205,P01,P01,79
2024,P12,NA,425,P205,P01,P01,"6,040"
2024,P12,NA,427,P205,P01,P01,"53,974"
2024,P12,NA,428,P205,P01,P01,"10,411"
2024,P12,NA,429,P205,P01,P01,"25,858"
2024,P12,NA,431,P205,P01,P01,"1,343"
2024,P12,NA,432,P205,P01,P01,"6,022"
2024,P12,NA,433,P205,P01,P01,137
2024,P12,NA,434,P205,P01,P01,"29,457"
2024,P12,NA,436,P205,P01,P01,"4,416"
2024,P12,NA,438,P205,P01,P01,3
2024,P12,NA,441,P205,P01,P01,"11,864"
2024,P12,NA,442,P205,P01,P01,"187,495"
2024,P12,NA,443,P205,P01,P01,"136,043"
2024,P12,NA,444,P205,P01,P01,"245,481"
2024,P12,NA,445,P205,P01,P01,"15,598"
2024,P12,NA,447,P205,P01,P01,"12,949"
2024,P12,NA,448,P205,P01,P01,"9,488"
2024,P12,NA,449,P205,P01,P01,"154,306"
2024,P12,NA,451,P205,P01,P01,1
2024,P12,NA,452,P205,P01,P01,"41,296"
2024,P12,NA,453,P205,P01,P01,"10,208"
2024,P12,NA,454,P205,P01,P01,1
2024,P12,NA,456,P205,P01,P01,"14,287"
2024,P12,NA,458,P205,P01,P01,"9,074"
2024,P12,NA,461,P205,P01,P01,"103,090"
2024,P12,NA,462,P205,P01,P01,"129,532"
2024,P12,NA,464,P205,P01,P01,"57,301"
2024,P12,NA,465,P205,P01,P01,"8,012"
2024,P12,NA,466,P205,P01,P01,"11,407"
2024,P12,NA,468,P205,P01,P01,"26,457"
2024,P12,NA,469,P205,P01,P01,"14,823"
2024,P12,NA,472,P205,P01,P01,"49,837"
2024,P12,NA,473,P205,P01,P01,"41,757"
2024,P12,NA,474,P205,P01,P01,"25,444"
2024,P12,NA,475,P205,P01,P01,"6,868"
2024,P12,NA,476,P205,P01,P01,"46,441"
2024,P12,NA,477,P205,P01,P01,"424,314"
2024,P12,NA,478,P205,P01,P01,"3,826"
2024,P12,NA,481,P205,P01,P01,"3,356"
2024,P12,NA,483,P205,P01,P01,150
2024,P12,NA,485,P205,P01,P01,"5,117"
2024,P12,NA,487,P205,P01,P01,"4,644"
2024,P12,NA,488,P205,P01,P01,"18,297"
2024,P12,NA,489,P205,P01,P01,114
2024,P12,NA,492,P205,P01,P01,"58,145"
2024,P12,NA,493,P205,P01,P01,"27,862"
2024,P12,NA,494,P205,P01,P01,"6,696"
2024,P12,NA,495,P205,P01,P01,"12,096"
2024,P12,NA,496,P205,P01,P01,"6,767"
2024,P12,NA,498,P205,P01,P01,"10,858"
2024,P12,NA,591,P205,P01,P01,1
2024,P12,NA,595,P205,P01,P01,"2,080"
2024,P12,NA,612,P205,P01,P01,"11,212"
2024,P12,NA,613,P205,P01,P01,53
2024,P12,NA,614,P205,P01,P01,"48,954"
2024,P12,NA,616,P205,P01,P01,1
2024,P12,NA,618,P205,P01,P01,"48,636"
2024,P12,NA,622,P205,P01,P01,"16,674"
2024,P12,NA,624,P205,P01,P01,"19,435"
2024,P12,NA,625,P205,P01,P01,"4,837"
2024,P12,NA,627,P205,P01,P01,"3,569"
2024,P12,NA,629,P205,P01,P01,"1,290"
2024,P12,NA,631,P205,P01,P01,"10,361"
2024,P12,NA,632,P205,P01,P01,455
2024,P12,NA,636,P205,P01,P01,64
2024,P12,NA,638,P205,P01,P01,751
2024,P12,NA,639,P205,P01,P01,"6,358"
2024,P12,NA,641,P205,P01,P01,68
2024,P12,NA,642,P205,P01,P01,"9,389"
2024,P12,NA,644,P205,P01,P01,"28,030"
2024,P12,NA,646,P205,P01,P01,"34,689"
2024,P12,NA,647,P205,P01,P01,"2,402"
2024,P12,NA,648,P205,P01,P01,"4,041"
2024,P12,NA,653,P205,P01,P01,"12,289"
2024,P12,NA,656,P205,P01,P01,"112,859"
2024,P12,NA,659,P205,P01,P01,1
2024,P12,NA,661,P205,P01,P01,"8,220"
2024,P12,NA,662,P205,P01,P01,"44,241"
2024,P12,NA,664,P205,P01,P01,"253,409"
2024,P12,NA,665,P205,P01,P01,"8,583"
2024,P12,NA,667,P205,P01,P01,"58,876"
2024,P12,NA,668,P205,P01,P01,"21,581"
2024,P12,NA,669,P205,P01,P01,"57,091"
2024,P12,NA,671,P205,P01,P01,235
2024,P12,NA,672,P205,P01,P01,"2,811"
2024,P12,NA,673,P205,P01,P01,"3,570"
2024,P12,NA,674,P205,P01,P01,2
2024,P12,NA,675,P205,P01,P01,675
2024,P12,NA,676,P205,P01,P01,"2,383"
2024,P12,NA,686,P205,P01,P01,"73,752"
2024,P12,NA,687,P205,P01,P01,"7,645"
2024,P12,NA,694,P205,P01,P01,"2,000"
2024,P12,NA,695,P205,P01,P01,"1,211"
2024,P12,NA,696,P205,P01,P01,199
2024,P12,NA,697,P205,P01,P01,289
2024,P12,NA,698,P205,P01,P01,703
2024,P12,NA,712,P205,P01,P01,"116,464"
2024,P12,NA,713,P205,P01,P01,"9,010"
2024,P12,NA,714,P205,P01,P01,449
2024,P12,NA,715,P205,P01,P01,"11,903"
2024,P12,NA,721,P205,P01,P01,107
2024,P12,NA,722,P205,P01,P01,"222,337"
2024,P12,NA,723,P205,P01,P01,3
2024,P12,NA,726,P205,P01,P01,"2,296"
2024,P12,NA,728,P205,P01,P01,11
2024,P12,NA,729,P205,P01,P01,"477,518"
2024,P12,NA,732,P205,P01,P01,458
2024,P12,NA,733,P205,P01,P01,"31,134"
2024,P12,NA,734,P205,P01,P01,"26,319"
2024,P12,NA,735,P205,P01,P01,"93,272"
2024,P12,NA,736,P205,P01,P01,1
2024,P12,NA,738,P205,P01,P01,6
2024,P12,NA,739,P205,P01,P01,32
2024,P12,NA,742,P205,P01,P01,155
2024,P12,NA,744,P205,P01,P01,"111,750"
2024,P12,NA,746,P205,P01,P01,"1,422"
2024,P12,NA,747,P205,P01,P01,"30,226"
2024,P12,NA,748,P205,P01,P01,912
2024,P12,NA,749,P205,P01,P01,660
2024,P12,NA,753,P205,P01,P01,"17,190"
2024,P12,NA,754,P205,P01,P01,304
2024,P12,NA,755,P205,P01,P01,"14,438"
2024,P12,NA,756,P205,P01,P01,"4,380"
2024,P12,NA,757,P205,P01,P01,151
2024,P12,NA,759,P205,P01,P01,53
2024,P12,NA,762,P205,P01,P01,"6,092"
2024,P12,NA,764,P205,P01,P01,"1,275"
2024,P12,NA,765,P205,P01,P01,195
2024,P12,NA,766,P205,P01,P01,"9,624"
2024,P12,NA,767,P205,P01,P01,729
2024,P12,NA,768,P205,P01,P01,1
2024,P12,NA,771,P205,P01,P01,"178,168"
2024,P12,NA,772,P205,P01,P01,"33,724"
2024,P12,NA,773,P205,P01,P01,"63,646"
2024,P12,NA,775,P205,P01,P01,"89,481"
2024,P12,NA,776,P205,P01,P01,"36,664"
2024,P12,NA,777,P205,P01,P01,"261,109"
2024,P12,NA,779,P205,P01,P01,"19,384"
2024,P12,NA,781,P205,P01,P01,204
2024,P12,NA,782,P205,P01,P01,"49,141"
2024,P12,NA,783,P205,P01,P01,"19,807"
2024,P12,NA,784,P205,P01,P01,"9,915"
2024,P12,NA,785,P205,P01,P01,107
2024,P12,NA,786,P205,P01,P01,"8,272"
2024,P12,NA,789,P205,P01,P01,1
2024,P12,NA,791,P205,P01,P01,"3,394"
2024,P12,NA,797,P205,P01,P01,439
2024,P12,NA,821,P205,P01,P01,"5,746"
2024,P12,NA,824,P205,P01,P01,"2,393"
2024,P12,NA,825,P205,P01,P01,97
2024,P12,NA,826,P205,P01,P01,"12,234"
2024,P12,NA,828,P205,P01,P01,"8,938"
2024,P12,NA,831,P205,P01,P01,"8,988"
2024,P12,NA,833,P205,P01,P01,"64,629"
2024,P12,NA,834,P205,P01,P01,"27,431"
2024,P12,NA,842,P205,P01,P01,715
2024,P12,NA,844,P205,P01,P01,"100,816"
2024,P12,NA,861,P205,P01,P01,"1,980"
2024,P12,NA,862,P205,P01,P01,61
2024,P12,NA,864,P205,P01,P01,159
2024,P12,NA,866,P205,P01,P01,"15,363"
2024,P12,NA,867,P205,P01,P01,"96,811"
2024,P12,NA,868,P205,P01,P01,"54,702"
2024,P12,NA,871,P205,P01,P01,"110,486"
2024,P12,NA,872,P205,P01,P01,"8,922"
2024,P12,NA,877,P205,P01,P01,"3,630"
2024,P12,NA,878,P205,P01,P01,"11,187"
2024,P12,NA,891,P205,P01,P01,136
2024,P12,NA,894,P205,P01,P01,"5,936"
2024,P12,NA,897,P205,P01,P01,"2,167"
2024,P12,NA,899,P205,P01,P01,"87,492"
2024,P12,NA,913,P205,P01,P01,1
2024,P12,NA,914,P205,P01,P01,"1,508"
2024,P12,NA,916,P205,P01,P01,"17,759"
2024,P12,NA,917,P205,P01,P01,"19,653"
2024,P12,NA,918,P205,P01,P01,"5,512"
2024,P12,NA,919,P205,P01,P01,"12,946"
2024,P12,NA,921,P205,P01,P01,"74,714"
2024,P12,NA,922,P205,P01,P01,"50,815"
2024,P12,NA,923,P205,P01,P01,"14,964"
2024,P12,NA,924,P205,P01,P01,"16,390"
2024,P12,NA,932,P205,P01,P01,"10,824"
2024,P12,NA,933,P205,P01,P01,"18,610"
2024,P12,NA,934,P205,P01,P01,"14,108"
2024,P12,NA,936,P205,P01,P01,"21,454"
2024,P12,NA,937,P205,P01,P01,"20,362"
2024,P12,NA,938,P205,P01,P01,"31,966"
2024,P12,NA,951,P205,P01,P01,"75,558"
2024,P12,NA,953,P205,P01,P01,"28,489"
2024,P12,NA,954,P205,P01,P01,"15,978"
2024,P12,NA,958,P205,P01,P01,"20,693"
2024,P12,NA,961,P205,P01,P01,"127,472"
2024,P12,NA,962,P205,P01,P01,"55,397"
2024,P12,NA,963,P205,P01,P01,"18,605"
2024,P12,NA,964,P205,P01,P01,"6,007"
2024,P12,NA,965,P205,P01,P01,"6,838"
2024,P12,NA,966,P205,P01,P01,"9,170"
2024,P12,NA,967,P205,P01,P01,"30,051"
2024,P12,NA,968,P205,P01,P01,"13,408"
2024,P12,NA,971,P205,P01,P01,"47,461"
2024,P12,NA,972,P205,P01,P01,374
2024,P12,NA,981,P205,P01,P01,"43,044"
2024,P12,NA,982,P205,P01,P01,"13,133"
2024,P12,NA,983,P205,P01,P01,"30,307"
2024,P12,NA,984,P205,P01,P01,"43,067"
2024,P12,NA,985,P205,P01,P01,"16,537"
2024,P12,NA,986,P205,P01,P01,"11,575"
2024,P12,NA,987,P205,P01,P01,"16,959"
2024,P12,NA,988,P205,P01,P01,"3,501"
2024,P12,NA,991,P205,P01,P01,"6,257"
2024,P12,NA,993,P205,P01,P01,"108,618"
2024,P12,NA,996,P205,P01,P01,"3,033"
2024,P12,NA,997,P205,P01,P01,"2,500"
2024,P12,NA,998,P205,P01,P01,"133,651"
2024,P12,NA,999,P205,P01,P01,"198,187"
2024,P12,NA,33,P205,P01,P02,"149,823"
2024,P12,NA,55,P205,P01,P02,"769,337"
2024,P12,NA,81,P205,P01,P02,"97,480"
2024,P12,NA,222,P205,P01,P02,"61,731"
2024,P12,NA,223,P205,P01,P02,112
2024,P12,NA,224,P205,P01,P02,25
2024,P12,NA,225,P205,P01,P02,"1,095"
2024,P12,NA,226,P205,P01,P02,46
2024,P12,NA,227,P205,P01,P02,400
2024,P12,NA,228,P205,P01,P02,"16,913"
2024,P12,NA,229,P205,P01,P02,"26,217"
2024,P12,NA,231,P205,P01,P02,"1,151"
2024,P12,NA,232,P205,P01,P02,"1,275"
2024,P12,NA,233,P205,P01,P02,2
2024,P12,NA,235,P205,P01,P02,50
2024,P12,NA,237,P205,P01,P02,"1,020"
2024,P12,NA,238,P205,P01,P02,"5,209"
2024,P12,NA,241,P205,P01,P02,"4,171"
2024,P12,NA,243,P205,P01,P02,450
2024,P12,NA,244,P205,P01,P02,"2,032"
2024,P12,NA,245,P205,P01,P02,51
2024,P12,NA,246,P205,P01,P02,"6,214"
2024,P12,NA,247,P205,P01,P02,"1,533"
2024,P12,NA,248,P205,P01,P02,"2,121"
2024,P12,NA,249,P205,P01,P02,202
2024,P12,NA,271,P205,P01,P02,"7,851"
2024,P12,NA,272,P205,P01,P02,"9,001"
2024,P12,NA,273,P205,P01,P02,211
2024,P12,NA,274,P205,P01,P02,333
2024,P12,NA,276,P205,P01,P02,63
2024,P12,NA,278,P205,P01,P02,225
2024,P12,NA,279,P205,P01,P02,37
2024,P12,NA,281,P205,P01,P02,45
2024,P12,NA,282,P205,P01,P02,197
2024,P12,NA,284,P205,P01,P02,23
2024,P12,NA,285,P205,P01,P02,197
2024,P12,NA,287,P205,P01,P02,"1,015"
2024,P12,NA,288,P205,P01,P02,402
2024,P12,NA,294,P205,P01,P02,317
2024,P12,NA,296,P205,P01,P02,262
2024,P12,NA,297,P205,P01,P02,61
2024,P12,NA,311,P205,P01,P02,"8,100"
2024,P12,NA,312,P205,P01,P02,"9,433"
2024,P12,NA,313,P205,P01,P02,"1,491"
2024,P12,NA,314,P205,P01,P02,"5,682"
2024,P12,NA,315,P205,P01,P02,331
2024,P12,NA,317,P205,P01,P02,65
2024,P12,NA,319,P205,P01,P02,111
2024,P12,NA,322,P205,P01,P02,"8,346"
2024,P12,NA,323,P205,P01,P02,232
2024,P12,NA,324,P205,P01,P02,46
2024,P12,NA,325,P205,P01,P02,53
2024,P12,NA,327,P205,P01,P02,40
2024,P12,NA,341,P205,P01,P02,"2,542"
2024,P12,NA,342,P205,P01,P02,56
2024,P12,NA,346,P205,P01,P02,2
2024,P12,NA,347,P205,P01,P02,36
2024,P12,NA,348,P205,P01,P02,"2,566"
2024,P12,NA,351,P205,P01,P02,"2,865"
2024,P12,NA,352,P205,P01,P02,"1,733"
2024,P12,NA,353,P205,P01,P02,598
2024,P12,NA,354,P205,P01,P02,313
2024,P12,NA,358,P205,P01,P02,6
2024,P12,NA,373,P205,P01,P02,75
2024,P12,NA,374,P205,P01,P02,133
2024,P12,NA,375,P205,P01,P02,278
2024,P12,NA,376,P205,P01,P02,20
2024,P12,NA,378,P205,P01,P02,"2,093"
2024,P12,NA,384,P205,P01,P02,81
2024,P12,NA,386,P205,P01,P02,27
2024,P12,NA,388,P205,P01,P02,1
2024,P12,NA,389,P205,P01,P02,23
2024,P12,NA,391,P205,P01,P02,45
2024,P12,NA,392,P205,P01,P02,"1,431"
2024,P12,NA,393,P205,P01,P02,523
2024,P12,NA,395,P205,P01,P02,268
2024,P12,NA,411,P205,P01,P02,983
2024,P12,NA,412,P205,P01,P02,323
2024,P12,NA,413,P205,P01,P02,158
2024,P12,NA,414,P205,P01,P02,557
2024,P12,NA,415,P205,P01,P02,"4,125"
2024,P12,NA,417,P205,P01,P02,322
2024,P12,NA,418,P205,P01,P02,"2,210"
2024,P12,NA,419,P205,P01,P02,292
2024,P12,NA,421,P205,P01,P02,7
2024,P12,NA,425,P205,P01,P02,175
2024,P12,NA,427,P205,P01,P02,"4,454"
2024,P12,NA,428,P205,P01,P02,127
2024,P12,NA,429,P205,P01,P02,285
2024,P12,NA,431,P205,P01,P02,40
2024,P12,NA,432,P205,P01,P02,77
2024,P12,NA,433,P205,P01,P02,22
2024,P12,NA,434,P205,P01,P02,866
2024,P12,NA,436,P205,P01,P02,65
2024,P12,NA,438,P205,P01,P02,1
2024,P12,NA,441,P205,P01,P02,457
2024,P12,NA,442,P205,P01,P02,"42,757"
2024,P12,NA,443,P205,P01,P02,"16,722"
2024,P12,NA,444,P205,P01,P02,"32,541"
2024,P12,NA,445,P205,P01,P02,311
2024,P12,NA,447,P205,P01,P02,80
2024,P12,NA,448,P205,P01,P02,763
2024,P12,NA,449,P205,P01,P02,"25,843"
2024,P12,NA,452,P205,P01,P02,"4,597"
2024,P12,NA,453,P205,P01,P02,792
2024,P12,NA,456,P205,P01,P02,932
2024,P12,NA,458,P205,P01,P02,185
2024,P12,NA,461,P205,P01,P02,"13,791"
2024,P12,NA,462,P205,P01,P02,"12,416"
2024,P12,NA,464,P205,P01,P02,"6,708"
2024,P12,NA,465,P205,P01,P02,608
2024,P12,NA,466,P205,P01,P02,188
2024,P12,NA,468,P205,P01,P02,297
2024,P12,NA,469,P205,P01,P02,416
2024,P12,NA,472,P205,P01,P02,"3,562"
2024,P12,NA,473,P205,P01,P02,"9,285"
2024,P12,NA,474,P205,P01,P02,"1,833"
2024,P12,NA,475,P205,P01,P02,57
2024,P12,NA,476,P205,P01,P02,"4,382"
2024,P12,NA,477,P205,P01,P02,"54,942"
2024,P12,NA,478,P205,P01,P02,226
2024,P12,NA,481,P205,P01,P02,682
2024,P12,NA,483,P205,P01,P02,20
2024,P12,NA,485,P205,P01,P02,48
2024,P12,NA,486,P205,P01,P02,2
2024,P12,NA,487,P205,P01,P02,366
2024,P12,NA,488,P205,P01,P02,320
2024,P12,NA,489,P205,P01,P02,61
2024,P12,NA,492,P205,P01,P02,"8,584"
2024,P12,NA,493,P205,P01,P02,"1,796"
2024,P12,NA,494,P205,P01,P02,266
2024,P12,NA,495,P205,P01,P02,302
2024,P12,NA,496,P205,P01,P02,47
2024,P12,NA,498,P205,P01,P02,88
2024,P12,NA,595,P205,P01,P02,207
2024,P12,NA,612,P205,P01,P02,"2,218"
2024,P12,NA,613,P205,P01,P02,20
2024,P12,NA,614,P205,P01,P02,"13,409"
2024,P12,NA,616,P205,P01,P02,2
2024,P12,NA,618,P205,P01,P02,"6,148"
2024,P12,NA,622,P205,P01,P02,"3,776"
2024,P12,NA,623,P205,P01,P02,1
2024,P12,NA,624,P205,P01,P02,"2,846"
2024,P12,NA,625,P205,P01,P02,955
2024,P12,NA,627,P205,P01,P02,155
2024,P12,NA,629,P205,P01,P02,91
2024,P12,NA,631,P205,P01,P02,"4,717"
2024,P12,NA,632,P205,P01,P02,168
2024,P12,NA,633,P205,P01,P02,1
2024,P12,NA,635,P205,P01,P02,1
2024,P12,NA,636,P205,P01,P02,25
2024,P12,NA,638,P205,P01,P02,91
2024,P12,NA,639,P205,P01,P02,"1,190"
2024,P12,NA,641,P205,P01,P02,25
2024,P12,NA,642,P205,P01,P02,"2,542"
2024,P12,NA,644,P205,P01,P02,"5,695"
2024,P12,NA,645,P205,P01,P02,2
2024,P12,NA,646,P205,P01,P02,"9,085"
2024,P12,NA,647,P205,P01,P02,171
2024,P12,NA,648,P205,P01,P02,670
2024,P12,NA,653,P205,P01,P02,"1,975"
2024,P12,NA,656,P205,P01,P02,"21,751"
2024,P12,NA,661,P205,P01,P02,827
2024,P12,NA,662,P205,P01,P02,"12,453"
2024,P12,NA,664,P205,P01,P02,"40,800"
2024,P12,NA,665,P205,P01,P02,"1,452"
2024,P12,NA,667,P205,P01,P02,"8,260"
2024,P12,NA,668,P205,P01,P02,"5,106"
2024,P12,NA,669,P205,P01,P02,"6,089"
2024,P12,NA,671,P205,P01,P02,46
2024,P12,NA,672,P205,P01,P02,72
2024,P12,NA,673,P205,P01,P02,328
2024,P12,NA,675,P205,P01,P02,20
2024,P12,NA,676,P205,P01,P02,33
2024,P12,NA,677,P205,P01,P02,1
2024,P12,NA,686,P205,P01,P02,"16,232"
2024,P12,NA,687,P205,P01,P02,"2,435"
2024,P12,NA,694,P205,P01,P02,56
2024,P12,NA,695,P205,P01,P02,42
2024,P12,NA,696,P205,P01,P02,38
2024,P12,NA,697,P205,P01,P02,25
2024,P12,NA,698,P205,P01,P02,73
2024,P12,NA,712,P205,P01,P02,"5,460"
2024,P12,NA,713,P205,P01,P02,"1,375"
2024,P12,NA,714,P205,P01,P02,35
2024,P12,NA,715,P205,P01,P02,355
2024,P12,NA,721,P205,P01,P02,5
2024,P12,NA,722,P205,P01,P02,"44,536"
2024,P12,NA,726,P205,P01,P02,676
2024,P12,NA,729,P205,P01,P02,"24,090"
2024,P12,NA,732,P205,P01,P02,30
2024,P12,NA,733,P205,P01,P02,796
2024,P12,NA,734,P205,P01,P02,601
2024,P12,NA,735,P205,P01,P02,"7,321"
2024,P12,NA,739,P205,P01,P02,6
2024,P12,NA,742,P205,P01,P02,22
2024,P12,NA,744,P205,P01,P02,"9,238"
2024,P12,NA,745,P205,P01,P02,1
2024,P12,NA,746,P205,P01,P02,51
2024,P12,NA,747,P205,P01,P02,"1,896"
2024,P12,NA,748,P205,P01,P02,17
2024,P12,NA,749,P205,P01,P02,38
2024,P12,NA,753,P205,P01,P02,507
2024,P12,NA,754,P205,P01,P02,33
2024,P12,NA,755,P205,P01,P02,662
2024,P12,NA,756,P205,P01,P02,26
2024,P12,NA,757,P205,P01,P02,20
2024,P12,NA,759,P205,P01,P02,25
2024,P12,NA,762,P205,P01,P02,522
2024,P12,NA,764,P205,P01,P02,26
2024,P12,NA,765,P205,P01,P02,28
2024,P12,NA,766,P205,P01,P02,121
2024,P12,NA,767,P205,P01,P02,45
2024,P12,NA,771,P205,P01,P02,"19,379"
2024,P12,NA,772,P205,P01,P02,451
2024,P12,NA,773,P205,P01,P02,"2,998"
2024,P12,NA,775,P205,P01,P02,"6,253"
2024,P12,NA,776,P205,P01,P02,310
2024,P12,NA,777,P205,P01,P02,"38,935"
2024,P12,NA,779,P205,P01,P02,885
2024,P12,NA,781,P205,P01,P02,13
2024,P12,NA,782,P205,P01,P02,"3,541"
2024,P12,NA,783,P205,P01,P02,"1,186"
2024,P12,NA,784,P205,P01,P02,260
2024,P12,NA,785,P205,P01,P02,26
2024,P12,NA,786,P205,P01,P02,67
2024,P12,NA,789,P205,P01,P02,2
2024,P12,NA,791,P205,P01,P02,50
2024,P12,NA,797,P205,P01,P02,82
2024,P12,NA,821,P205,P01,P02,486
2024,P12,NA,824,P205,P01,P02,123
2024,P12,NA,825,P205,P01,P02,12
2024,P12,NA,826,P205,P01,P02,"1,275"
2024,P12,NA,828,P205,P01,P02,312
2024,P12,NA,831,P205,P01,P02,121
2024,P12,NA,833,P205,P01,P02,"10,258"
2024,P12,NA,834,P205,P01,P02,"3,715"
2024,P12,NA,842,P205,P01,P02,15
2024,P12,NA,844,P205,P01,P02,"15,891"
2024,P12,NA,861,P205,P01,P02,70
2024,P12,NA,862,P205,P01,P02,33
2024,P12,NA,864,P205,P01,P02,27
2024,P12,NA,866,P205,P01,P02,"2,785"
2024,P12,NA,867,P205,P01,P02,"17,855"
2024,P12,NA,868,P205,P01,P02,"6,610"
2024,P12,NA,871,P205,P01,P02,"12,936"
2024,P12,NA,872,P205,P01,P02,115
2024,P12,NA,877,P205,P01,P02,"2,021"
2024,P12,NA,878,P205,P01,P02,"2,893"
2024,P12,NA,891,P205,P01,P02,110
2024,P12,NA,894,P205,P01,P02,90
2024,P12,NA,897,P205,P01,P02,35
2024,P12,NA,899,P205,P01,P02,"11,352"
2024,P12,NA,913,P205,P01,P02,1
2024,P12,NA,914,P205,P01,P02,120
